Empty;Type;Author Name;Album Name;Song Name;Punteggio;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;Molto Viv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoid it;Confusionaria;Song Size
;Bambini;Cartoni;The best of;Babil Junior        ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.667.657;;;;
;Bambini;Cartoni;The best of;Babil Junior Cover  ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.405.510;;;;
;Bambini;Cartoni;The best of;Baldios             ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.878.344;;;;
;Bambini;Cartoni;The best of;Belfy E Lillibit    ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.586.024;;;;
;Bambini;Cartoni;The best of;Belle E Sebastien   ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.987.632;;;;
;Bambini;Cartoni;The best of;Bem                 ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.103.128;;;;
;Bambini;Cartoni;The best of;Bia La Sfida Della Magia;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.113.051;;;;
;Bambini;Cartoni;The best of;Bialasfidadellamagia;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.113.051;;;;
;Bambini;Cartoni;The best of;Blue Noah Mare Spaziale;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.313.097;;;;
;Bambini;Cartoni;The best of;Calendar Man        ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.527.575;;;;
;Bambini;Cartoni;The best of;Candy Candy         ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.334.125;;;;
;Bambini;Cartoni;The best of;Candycandy          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.334.125;;;;
;Bambini;Cartoni;The best of;Capitan Futuro      ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.526.048;;;;
;Bambini;Cartoni;The best of;Capitan Futuro-Gran Capitano;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.351.131;;;;
;Bambini;Cartoni;The best of;Capitan Harlock     ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.820.098;;;;
;Bambini;Cartoni;The best of;Capitan Harlock-I Corsari Delle Stelle;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.153.280;;;;
;Bambini;Cartoni;The best of;Capitan Jet         ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.078.352;;;;
;Bambini;Cartoni;The best of;Capitanharlock      ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.239.954;;;;
;Bambini;Cartoni;The best of;Capitanharlock-Icorsaridellestelle;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.153.280;;;;
;Bambini;Cartoni;The best of;Cara Dolce Kyoko-Kanashimi Yo Konnichi Wa;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.752.855;;;;
;Bambini;Cartoni;The best of;Carletto Principe Dei Mostri-Carletto E I Mostri;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.652.616;;;;
;Bambini;Cartoni;The best of;Carletto Principe Dei Mostri-Che Paura Mi Fa;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.702.448;;;;
;Bambini;Cartoni;The best of;Carlettoeimostri    ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.652.616;;;;
;Bambini;Cartoni;The best of;Ceraunavoltapollon  ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.798.872;;;;
;Bambini;Cartoni;The best of;Chepauramifa        ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.702.448;;;;
;Bambini;Cartoni;The best of;Chobin              ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.513.952;;;;
;Bambini;Cartoni;The best of;Conan               ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.976.914;;;;
;Bambini;Cartoni;The best of;Cuore               ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.865.142;;;;
;Bambini;Cartoni;The best of;Cybernella          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.096.241;;;;
;Bambini;Cartoni;The best of;Cyborg 009          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.317.851;;;;
;Bambini;Cartoni;The best of;Daitarn 3           ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.190.410;;;;
;Bambini;Cartoni;The best of;Daitarniii          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.378.194;;;;
;Bambini;Cartoni;The best of;Daltanious          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.579.904;;;;
;Bambini;Cartoni;The best of;Danguard-Al Decimo Pianeta;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.481.737;;;;
;Bambini;Cartoni;The best of;Danguard-Contatto E Va;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.174.256;;;;
;Bambini;Cartoni;The best of;Dastardly And Muttley;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.211.245;;;;
;Bambini;Cartoni;The best of;Don Chuck Story     ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.950.416;;;;
;Bambini;Cartoni;The best of;Donchuckilcastoro   ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.458.017;;;;
;Bambini;Cartoni;The best of;Doraemon            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.143.584;;;;
;Bambini;Cartoni;The best of;Dragon Ball-Maka Fushigi Adventure;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 864.548;;;;
;Bambini;Cartoni;The best of;Dragon Ball-Romantic Ageruyo;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 768.626;;;;
;Bambini;Cartoni;The best of;E Quasi Magia Johnny;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.217.448;;;;
;Bambini;Cartoni;The best of;Evelyn E La Magia Di Un Sogno D Amore;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.729.596;;;;
;Bambini;Cartoni;The best of;Fan Bernardo        ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.530.656;;;;
;Bambini;Cartoni;The best of;Fantaman            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.351.471;;;;
;Bambini;Cartoni;The best of;Fantaman Cover      ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.015.280;;;;
;Bambini;Cartoni;The best of;Fiorellino Giramondo;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.488.685;;;;
;Bambini;Cartoni;The best of;Fogus - Jeeg Robot  ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.441.013;;;;
;Bambini;Cartoni;The best of;Forza-Sugar         ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.303.634;;;;
;Bambini;Cartoni;The best of;Gakeen Magnetico Robot;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.931.472;;;;
;Bambini;Cartoni;The best of;Gatchaman La Battaglia Dei Pianeti;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.195.383;;;;
;Bambini;Cartoni;The best of;Gatchaman La Battaglia Dei Pianeti Cover;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.195.383;;;;
;Bambini;Cartoni;The best of;George Della Giungla;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.012.318;;;;
;Bambini;Cartoni;The best of;Georgie             ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.006.262;;;;
;Bambini;Cartoni;The best of;Gigi La Trottola    ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.851.192;;;;
;Bambini;Cartoni;The best of;Godam               ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.972.525;;;;
;Bambini;Cartoni;The best of;Godsigma            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.248.653;;;;
;Bambini;Cartoni;The best of;Goldrake            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.202.086;;;;
;Bambini;Cartoni;The best of;Goldrake-Alcor      ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.806.698;;;;
;Bambini;Cartoni;The best of;Goldrake-Goldrake   ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.432.592;;;;
;Bambini;Cartoni;The best of;Goldrake-Pianeta Terra;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 4.119.830;;;;
;Bambini;Cartoni;The best of;Goldrake-Shooting Star;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.293.531;;;;
;Bambini;Cartoni;The best of;Goldrake-Ufo Robot  ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.778.720;;;;
;Bambini;Cartoni;The best of;Goldrake-Vega       ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.025.296;;;;
;Bambini;Cartoni;The best of;Goldrake-Venusia    ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.644.450;;;;
;Bambini;Cartoni;The best of;Gordian             ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.884.754;;;;
;Bambini;Cartoni;The best of;Gran Prix Il Supercampionissimo;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.496.052;;;;
;Bambini;Cartoni;The best of;Gundam              ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.067.530;;;;
;Bambini;Cartoni;The best of;Heidi               ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.192.411;;;;
;Bambini;Cartoni;The best of;Hello Sandybell     ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.045.168;;;;
;Bambini;Cartoni;The best of;Holly E Benji       ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.150.064;;;;
;Bambini;Cartoni;The best of;Huck E Jim          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.093.790;;;;
;Bambini;Cartoni;The best of;Hurricane Polimar   ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.544.832;;;;
;Bambini;Cartoni;The best of;I Bon Bon Magici Di Lilly;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.727.648;;;;
;Bambini;Cartoni;The best of;I Cavalieri Dello Zodiaco;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 758.857;;;;
;Bambini;Cartoni;The best of;I Cavalieri Dello Zodiaco-Il Ritorno;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.793.462;;;;
;Bambini;Cartoni;The best of;Il Dottor Slump Ed Arale;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.465.782;;;;
;Bambini;Cartoni;The best of;Il Fantastico Mondo Di Paul;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.050.958;;;;
;Bambini;Cartoni;The best of;Il Grande Mazinga   ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.275.546;;;;
;Bambini;Cartoni;The best of;Ilgrandemazinger    ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.413.120;;;;
;Bambini;Cartoni;The best of;Incantevole Creamy  ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.095.314;;;;
;Bambini;Cartoni;The best of;Izenborg            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.504.880;;;;
;Bambini;Cartoni;The best of;Jeeg Robot          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.616.715;;;;
;Bambini;Cartoni;The best of;Jeeg Robot Tv       ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.432.512;;;;
;Bambini;Cartoni;The best of;Jeeg Robot-Tv       ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.912.709;;;;
;Bambini;Cartoni;The best of;Jet Robot           ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.163.024;;;;
;Bambini;Cartoni;The best of;John Lennon - Imagine;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.943.137;;;;
;Bambini;Cartoni;The best of;Josie And The Pussicats;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 993.489;;;;
;Bambini;Cartoni;The best of;Judo Boy            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.383.497;;;;
;Bambini;Cartoni;The best of;Ken Falco           ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.073.554;;;;
;Bambini;Cartoni;The best of;Ken Il Guerriero    ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.315.848;;;;
;Bambini;Cartoni;The best of;Ken Il Guerriero-I Dont Like Love;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.922.651;;;;
;Bambini;Cartoni;The best of;Ken Il Guerriero-Tough Boy;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.163.794;;;;
;Bambini;Cartoni;The best of;Kimba Il Leone Bianco;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.946.740;;;;
;Bambini;Cartoni;The best of;Kimbailleonebianco  ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.946.740;;;;
;Bambini;Cartoni;The best of;Koseidon            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.836.114;;;;
;Bambini;Cartoni;The best of;Kyashan             ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.607.904;;;;
;Bambini;Cartoni;The best of;Kyashan-Sigla Finale;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.048.241;;;;
;Bambini;Cartoni;The best of;Kyashan-Sigla Iniziale;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.245.518;;;;
;Bambini;Cartoni;The best of;L Ape Maga          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.724.937;;;;
;Bambini;Cartoni;The best of;L Ape Maia          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.495.520;;;;
;Bambini;Cartoni;The best of;L Isola Dei Robinson;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.696.189;;;;
;Bambini;Cartoni;The best of;L Isola Del Tesoro  ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.808.748;;;;
;Bambini;Cartoni;The best of;L Uomo Tigre        ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.352.032;;;;
;Bambini;Cartoni;The best of;La Banda Dei Ranocchi;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.565.805;;;;
;Bambini;Cartoni;The best of;La Famiglia Mezil   ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.067.344;;;;
;Bambini;Cartoni;The best of;La Fantastica Mimi  ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.475.291;;;;
;Bambini;Cartoni;The best of;La Maga Chappy      ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.178.728;;;;
;Bambini;Cartoni;The best of;La Principessa Sapphire;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.311.634;;;;
;Bambini;Cartoni;The best of;La Regina Dei Mille Anni;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.207.088;;;;
;Bambini;Cartoni;The best of;La Spada Di King Arthur;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.488.640;;;;
;Bambini;Cartoni;The best of;Lady Oscar          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.327.542;;;;
;Bambini;Cartoni;The best of;Lalabel             ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.904.552;;;;
;Bambini;Cartoni;The best of;Lamu                ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.408.940;;;;
;Bambini;Cartoni;The best of;Lamu'1              ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.549.623;;;;
;Bambini;Cartoni;The best of;Lamu1               ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.792.731;;;;
;Bambini;Cartoni;The best of;Lamu'4              ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.288.920;;;;
;Bambini;Cartoni;The best of;Lapemaga            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.724.937;;;;
;Bambini;Cartoni;The best of;Lapemaia            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.495.520;;;;
;Bambini;Cartoni;The best of;Laprincipessasapphire;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.311.634;;;;
;Bambini;Cartoni;The best of;Le Nuove Avventure Di Pinocchio;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.030.400;;;;
;Bambini;Cartoni;The best of;Lulu Angelo Tra I Fiori;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.231.817;;;;
;Bambini;Cartoni;The best of;Lululangelotraifiori;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.231.817;;;;
;Bambini;Cartoni;The best of;Luomotigre          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.352.032;;;;
;Bambini;Cartoni;The best of;Lupin Iii-Fisarmonica;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.641.084;;;;
;Bambini;Cartoni;The best of;Lupin Iii-Planet-O  ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.712.313;;;;
;Bambini;Cartoni;The best of;Lupin Iii-Planet-O Lato-B;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.905.234;;;;
;Bambini;Cartoni;The best of;Lupin Iii-Planet-O Lato-B[1];0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.905.234;;;;
;Bambini;Cartoni;The best of;Lupin Iii-Planet-O[1];0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.712.313;;;;
;Bambini;Cartoni;The best of;Lupinlincorreggibilelupin;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.570.912;;;;
;Bambini;Cartoni;The best of;Macross Plus        ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.189.897;;;;
;Bambini;Cartoni;The best of;Madamoiselle Anne   ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.477.302;;;;
;Bambini;Cartoni;The best of;Mago Pancione Etcci ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.070.746;;;;
;Bambini;Cartoni;The best of;Marco Polo          ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.867.650;;;;
;Bambini;Cartoni;The best of;Mazinga Z           ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 931.291;;;;
;Bambini;Cartoni;The best of;Megaloman           ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.305.221;;;;
;Bambini;Cartoni;The best of;Mila E Shiro Due Cuori Nella Pallavolo;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.778.174;;;;
;Bambini;Cartoni;The best of;Mimi E Le Ragazze Della Pallavolo;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.770.605;;;;
;Bambini;Cartoni;The best of;Muteking            ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.970.078;;;;
;Bambini;Cartoni;The best of;Nana Supergirl      ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.490.514;;;;
;Bambini;Cartoni;The best of;Nills Holgerrson    ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.663.895;;;;
;Bambini;Cartoni;The best of;Nills Holgersson    ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 527.542;;;;
;Bambini;Cartoni;The best of;Ninja Kamui         ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 3.318.022;;;;
;Bambini;Cartoni;The best of;Occhi Di Gatto      ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.580.303;;;;
;Bambini;Cartoni;The best of;Pat La Ragazza Del Baseball;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.209.965;;;;
;Bambini;Cartoni;The best of;Peline Story        ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.513.691;;;;
;Bambini;Cartoni;The best of;Pinocchiopercheno   ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 1.370.070;;;;
;Bambini;Cartoni;The best of;Pollon              ;0;x;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.; bytes 2.798.872;;;;
